journal_id,journal_index_date,code_group,amount_journal,kartu_piutang_id,amount_kartu_piutang,kartu_piutang_index_date
371099,26011912470006,120001,-45000.00,120007,-45000.00,260119124700007
362152,26011912500003,120001,-4000.00,115584,-4000.00,260119125000004
405280,26011912500004,120001,3604.00,136872,3604.00,260119125000005
405284,26011912500005,120001,396.00,136873,396.00,260119125000006
164765,26011912510004,120001,39640.00,46906,39640.00,260119125100004
164769,26011912510005,120001,4360.00,46907,4360.00,260119125100005
362154,26011912510007,120001,-10000.00,115585,-10000.00,260119125100007
371101,26011912510008,120001,-44000.00,120008,-44000.00,260119125100008
405286,26011912510009,120001,9009.00,136874,9009.00,260119125100009
405290,26011912510010,120001,991.00,136875,991.00,260119125100010
164773,26011912580001,120001,58559.00,46909,58559.00,260119125800001
164777,26011912580002,120001,6441.00,46910,6441.00,260119125800002
371103,26011912580003,120001,-65000.00,120009,-65000.00,260119125800004
123801,26011912590001,120001,27027.00,32733,27027.00,260119125900001
123805,26011912590002,120001,2973.00,32734,2973.00,260119125900002
362156,26011912590003,120001,-30000.00,115586,-30000.00,260119125900004
164781,26011913010001,120001,12613.00,46912,12613.00,260119130100001
164785,26011913010002,120001,1387.00,46913,1387.00,260119130100002
371105,26011913010003,120001,-14000.00,120010,-14000.00,260119130100004
123809,26011913020001,120001,9009.00,32736,9009.00,260119130200001
123813,26011913020002,120001,991.00,32737,991.00,260119130200002
362158,26011913020003,120001,-10000.00,115587,-10000.00,260119130200004
116535,26011913030001,120001,3604.00,30236,3604.00,260119130300001
116539,26011913030002,120001,396.00,30237,396.00,260119130300002
164789,26011913030004,120001,2252.00,46915,2252.00,260119130300004
164793,26011913030005,120001,248.00,46916,248.00,260119130300005
362160,26011913030007,120001,-4000.00,115588,-4000.00,260119130300007
371107,26011913030008,120001,-2500.00,120011,-2500.00,260119130300008
164797,26011913040001,120001,30631.00,46918,30631.00,260119130400001
164801,26011913040002,120001,3369.00,46919,3369.00,260119130400002
371109,26011913040003,120001,-34000.00,120012,-34000.00,260119130400004
123817,26011913100001,120001,6306.00,32739,6306.00,260119131000001
123821,26011913100002,120001,8108.00,32740,8108.00,260119131000002
123825,26011913100003,120001,1586.00,32741,1586.00,260119131000003
164805,26011913100005,120001,32432.00,46921,32432.00,260119131000005
164809,26011913100006,120001,3568.00,46922,3568.00,260119131000006
362162,26011913100008,120001,-16000.00,115589,-16000.00,260119131000008
371111,26011913100009,120001,-36000.00,120013,-36000.00,260119131000009
123829,26011913140001,120001,13063.00,32743,13063.00,260119131400001
123833,26011913140002,120001,1437.00,32744,1437.00,260119131400002
362164,26011913140003,120001,-14500.00,115590,-14500.00,260119131400004
164813,26011913160001,120001,10811.00,46924,10811.00,260119131600001
164817,26011913160002,120001,1189.00,46925,1189.00,260119131600002
371113,26011913160003,120001,-12000.00,120014,-12000.00,260119131600004
164821,26011913200005,120001,8108.00,46927,8108.00,260119132000005
164825,26011913200006,120001,13514.00,46928,13514.00,260119132000006
164829,26011913200007,120001,2378.00,46929,2378.00,260119132000007
362166,26011913200009,120001,-22000.00,115591,-22000.00,260119132000009
371115,26011913200010,120001,-24000.00,120015,-24000.00,260119132000010
405292,26011913200011,120001,12613.00,136876,12613.00,260119132000011
405296,26011913200012,120001,7207.00,136877,7207.00,260119132000012
405300,26011913200013,120001,2180.00,136878,2180.00,260119132000013
123837,26011913220001,120001,10811.00,32746,10811.00,260119132200001
123841,26011913220002,120001,2703.00,32747,2703.00,260119132200002
123845,26011913220003,120001,1486.00,32748,1486.00,260119132200003
362168,26011913220004,120001,-15000.00,115592,-15000.00,260119132200005
164833,26011913230001,120001,3153.00,46931,3153.00,260119132300001
164837,26011913230002,120001,347.00,46932,347.00,260119132300002
371117,26011913230003,120001,-3500.00,120016,-3500.00,260119132300004
123849,26011913260001,120001,11712.00,32750,11712.00,260119132600001
123853,26011913260002,120001,4505.00,32751,4505.00,260119132600002
123857,26011913260003,120001,1783.00,32752,1783.00,260119132600003
362170,26011913260004,120001,-18000.00,115593,-18000.00,260119132600005
164841,26011913280004,120001,30631.00,46934,30631.00,260119132800004
164845,26011913280005,120001,30631.00,46935,30631.00,260119132800005
164849,26011913280006,120001,6738.00,46936,6738.00,260119132800006
362172,26011913280008,120001,-4000.00,115594,-4000.00,260119132800008
371119,26011913280009,120001,-68000.00,120017,-68000.00,260119132800009
405302,26011913280010,120001,3604.00,136879,3604.00,260119132800010
405306,26011913280011,120001,396.00,136880,396.00,260119132800011
123861,26011913290001,120001,7658.00,32754,7658.00,260119132900001
123865,26011913290002,120001,842.00,32755,842.00,260119132900002
164853,26011913290004,120001,18919.00,46938,18919.00,260119132900004
164857,26011913290005,120001,2081.00,46939,2081.00,260119132900005
362174,26011913290007,120001,-8500.00,115595,-8500.00,260119132900007
371121,26011913290008,120001,-21000.00,120018,-21000.00,260119132900008
62628,26011913310001,120001,5405.00,11440,5405.00,260119133100001
62632,26011913310002,120001,13514.00,11441,13514.00,260119133100002
62636,26011913310003,120001,2081.00,11442,2081.00,260119133100003
351584,26011913310004,120001,-21000.00,110316,-21000.00,260119133100005
123869,26011913320001,120001,9459.00,32757,9459.00,260119133200001
123873,26011913320002,120001,1041.00,32758,1041.00,260119133200002
164861,26011913320004,120001,18018.00,46941,18018.00,260119133200004
164865,26011913320005,120001,1982.00,46942,1982.00,260119133200005
362176,26011913320007,120001,-10500.00,115596,-10500.00,260119133200007
371123,26011913320008,120001,-20000.00,120019,-20000.00,260119133200008
62640,26011913330001,120001,112613.00,11444,112613.00,260119133300001
62644,26011913330002,120001,12387.00,11445,12387.00,260119133300002
351586,26011913330003,120001,-125000.00,110317,-125000.00,260119133300004
164869,26011913340001,120001,25225.00,46944,25225.00,260119133400001
164873,26011913340002,120001,2775.00,46945,2775.00,260119133400002
371125,26011913340003,120001,-28000.00,120020,-28000.00,260119133400004
362178,26011913350004,120001,-19500.00,115597,-19500.00,260119133500005
405308,26011913350005,120001,14414.00,136881,14414.00,260119133500006
405312,26011913350006,120001,3153.00,136882,3153.00,260119133500007
405316,26011913350007,120001,1933.00,136883,1933.00,260119133500008
62648,26011913390001,120001,15315.00,11447,15315.00,260119133900001
62652,26011913390002,120001,1685.00,11448,1685.00,260119133900002
351588,26011913390003,120001,-17000.00,110318,-17000.00,260119133900004
164877,26011913410001,120001,15315.00,46947,15315.00,260119134100001
164881,26011913410002,120001,15315.00,46948,15315.00,260119134100002
164885,26011913410003,120001,3370.00,46949,3370.00,260119134100003
371127,26011913410004,120001,-34000.00,120021,-34000.00,260119134100005
123877,26011913440001,120001,22973.00,32760,22973.00,260119134400001
123881,26011913440002,120001,12613.00,32761,12613.00,260119134400002
123885,26011913440003,120001,5405.00,32762,5405.00,260119134400003
123889,26011913440004,120001,4509.00,32763,4509.00,260119134400004
362180,26011913440005,120001,-45500.00,115598,-45500.00,260119134400006
62656,26011913470001,120001,7207.00,11450,7207.00,260119134700001
62660,26011913470002,120001,793.00,11451,793.00,260119134700002
164889,26011913470004,120001,29730.00,46951,29730.00,260119134700004
164893,26011913470005,120001,3270.00,46952,3270.00,260119134700005
351590,26011913470007,120001,-8000.00,110319,-8000.00,260119134700007
371129,26011913470008,120001,-33000.00,120022,-33000.00,260119134700008
123893,26011913480001,120001,100901.00,32765,100901.00,260119134800001
123897,26011913480002,120001,11099.00,32766,11099.00,260119134800002
362182,26011913480003,120001,-112000.00,115599,-112000.00,260119134800004
62664,26011913560001,120001,15315.00,11453,15315.00,260119135600001
62668,26011913560002,120001,36036.00,11454,36036.00,260119135600002
62672,26011913560003,120001,5649.00,11455,5649.00,260119135600003
351594,26011913560004,120001,-57000.00,110320,-57000.00,260119135600005
164897,26011913570001,120001,270270.00,46954,270270.00,260119135700001
164901,26011913570002,120001,29730.00,46955,29730.00,260119135700002
371131,26011913570003,120001,-300000.00,120023,-300000.00,260119135700004
362184,26011913580003,120001,-25000.00,115600,-25000.00,260119135800004
405318,26011913580004,120001,22523.00,136884,22523.00,260119135800005
405322,26011913580005,120001,2477.00,136885,2477.00,260119135800006
62676,26011914010001,120001,6757.00,11457,6757.00,260119140100001
62680,26011914010002,120001,1802.00,11458,1802.00,260119140100002
62684,26011914010003,120001,941.00,11459,941.00,260119140100003
164905,26011914010005,120001,9910.00,46957,9910.00,260119140100005
164909,26011914010006,120001,1090.00,46958,1090.00,260119140100006
351596,26011914010008,120001,-9500.00,110321,-9500.00,260119140100008
371133,26011914010009,120001,-11000.00,120024,-11000.00,260119140100009
123901,26011914080001,120001,6757.00,32768,6757.00,260119140800001
123905,26011914080002,120001,743.00,32769,743.00,260119140800002
362186,26011914080003,120001,-7500.00,115601,-7500.00,260119140800004
62688,26011914130001,120001,5405.00,11461,5405.00,260119141300001
62692,26011914130002,120001,6757.00,11462,6757.00,260119141300002
62696,26011914130003,120001,1338.00,11463,1338.00,260119141300003
351598,26011914130004,120001,-13500.00,110322,-13500.00,260119141300005
164913,26011914160001,120001,48649.00,46960,48649.00,260119141600001
164917,26011914160002,120001,5351.00,46961,5351.00,260119141600002
371135,26011914160003,120001,-54000.00,120025,-54000.00,260119141600004
123909,26011914200001,120001,12613.00,32771,12613.00,260119142000001
123913,26011914200002,120001,10811.00,32772,10811.00,260119142000002
123917,26011914200003,120001,16216.00,32773,16216.00,260119142000003
123921,26011914200004,120001,4360.00,32774,4360.00,260119142000004
362188,26011914200005,120001,-44000.00,115602,-44000.00,260119142000006
164921,26011914220001,120001,9910.00,46963,9910.00,260119142200001
164925,26011914220002,120001,8108.00,46964,8108.00,260119142200002
164929,26011914220003,120001,15315.00,46965,15315.00,260119142200003
164933,26011914220004,120001,3667.00,46966,3667.00,260119142200004
371137,26011914220005,120001,-37000.00,120026,-37000.00,260119142200006
362190,26011914270003,120001,-65000.00,115603,-65000.00,260119142700004
405324,26011914270004,120001,58559.00,136886,58559.00,260119142700005
405328,26011914270005,120001,6441.00,136887,6441.00,260119142700006
62700,26011914280001,120001,62162.00,11465,62162.00,260119142800001
62704,26011914280002,120001,19820.00,11466,19820.00,260119142800002
62708,26011914280003,120001,9018.00,11467,9018.00,260119142800003
351600,26011914280004,120001,-91000.00,110323,-91000.00,260119142800005
164937,26011914310001,120001,16667.00,46968,16667.00,260119143100001
164941,26011914310002,120001,1833.00,46969,1833.00,260119143100002
371139,26011914310003,120001,-18500.00,120027,-18500.00,260119143100004
123925,26011914330001,120001,24324.00,32776,24324.00,260119143300001
123929,26011914330002,120001,2676.00,32777,2676.00,260119143300002
362192,26011914330003,120001,-27000.00,115604,-27000.00,260119143300004
62712,26011914350001,120001,15315.00,11469,15315.00,260119143500001
62716,26011914350002,120001,1685.00,11470,1685.00,260119143500002
351602,26011914350003,120001,-17000.00,110324,-17000.00,260119143500004
123933,26011914390001,120001,25225.00,32779,25225.00,260119143900001
123937,26011914390002,120001,2775.00,32780,2775.00,260119143900002
362194,26011914390003,120001,-28000.00,115605,-28000.00,260119143900004
62720,26011914400001,120001,20721.00,11472,20721.00,260119144000001
62724,26011914400002,120001,2279.00,11473,2279.00,260119144000002
351606,26011914400003,120001,-23000.00,110325,-23000.00,260119144000004
163433,26011914410001,120001,15315.00,46451,15315.00,260119144100001
163437,26011914410002,120001,9910.00,46452,9910.00,260119144100002
163441,26011914410003,120001,2775.00,46453,2775.00,260119144100003
370851,26011914410004,120001,-28000.00,119883,-28000.00,260119144100005
362196,26011914420004,120001,-755000.00,115606,-755000.00,260119144200005
405330,26011914420005,120001,450450.00,136888,450450.00,260119144200006
405334,26011914420006,120001,229730.00,136889,229730.00,260119144200007
405338,26011914420007,120001,74820.00,136890,74820.00,260119144200008
62728,26011914450001,120001,17117.00,11475,17117.00,260119144500001
62732,26011914450002,120001,1883.00,11476,1883.00,260119144500002
351608,26011914450003,120001,-19000.00,110326,-19000.00,260119144500004
123941,26011914490001,120001,34234.00,32782,34234.00,260119144900001
123945,26011914490002,120001,59459.00,32783,59459.00,260119144900002
123949,26011914490003,120001,3604.00,32784,3604.00,260119144900003
123953,26011914490004,120001,10703.00,32785,10703.00,260119144900004
163445,26011914490006,120001,19820.00,46455,19820.00,260119144900006
163449,26011914490007,120001,16216.00,46456,16216.00,260119144900007
163453,26011914490008,120001,1802.00,46457,1802.00,260119144900008
163457,26011914490009,120001,4162.00,46458,4162.00,260119144900009
362198,26011914490011,120001,-108000.00,115607,-108000.00,260119144900011
370853,26011914490012,120001,-42000.00,119884,-42000.00,260119144900012
62736,26011914500001,120001,15315.00,11478,15315.00,260119145000001
62740,26011914500002,120001,15315.00,11479,15315.00,260119145000002
62744,26011914500003,120001,30631.00,11480,30631.00,260119145000003
62748,26011914500004,120001,6739.00,11481,6739.00,260119145000004
351610,26011914500005,120001,-68000.00,110327,-68000.00,260119145000006
163461,26011914510001,120001,5405.00,46460,5405.00,260119145100001
163465,26011914510002,120001,15315.00,46461,15315.00,260119145100002
163469,26011914510003,120001,4505.00,46462,4505.00,260119145100003
163473,26011914510004,120001,6306.00,46463,6306.00,260119145100004
163477,26011914510005,120001,3469.00,46464,3469.00,260119145100005
370855,26011914510006,120001,-35000.00,119885,-35000.00,260119145100007
123957,26011914520001,120001,30631.00,32787,30631.00,260119145200001
123961,26011914520002,120001,5405.00,32788,5405.00,260119145200002
123965,26011914520003,120001,4505.00,32789,4505.00,260119145200003
123969,26011914520004,120001,1802.00,32790,1802.00,260119145200004
